,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
49,barcode32,barcode32_contig_1,977066,977716,+,hddC,1-651/666,===============,0/0,97.75,90.63,vfdb,NP_282564,(hddC) D-glycero-D-manno-heptose 1-phosphate guanosyltransferase [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
50,barcode32,barcode32_contig_1,989204,990387,+,kpsS,1-1185/1185,========/======,1/1,99.92,97.47,vfdb,NP_282554,(kpsS) capsule polysaccharide modification protein [Capsule (VF0323)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
51,barcode32,barcode32_contig_1,993703,994239,-,fliL,1-537/537,===============,0/0,100.0,97.77,vfdb,NP_282549,(fliL) flagellar basal body protein FliL [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
52,barcode32,barcode32_contig_1,1075449,1077174,+,flaA,1-1719/1719,========/======,3/7,100.0,93.69,vfdb,NP_282485,(flaA) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
53,barcode32,barcode32_contig_1,1077322,1079047,+,flaB,1-1719/1719,========/======,3/7,100.0,93.97,vfdb,NP_282484,(flaB) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
54,barcode32,barcode32_contig_1,1079078,1080963,-,pseE/maf5,1-1887/1887,========/======,1/1,99.95,97.72,vfdb,NP_282483,(pseE/maf5) motility accessory factor PseE [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
55,barcode32,barcode32_contig_1,1080960,1082896,-,pseD/maf2,13-1962/1962,========/======,12/27,98.37,87.38,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
56,barcode32,barcode32_contig_1,1084765,1086716,-,pseD/maf2,1-1962/1962,========/======,10/24,99.13,87.71,vfdb,NP_282479,(pseD/maf2) motility accessory factor PseD [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
57,barcode32,barcode32_contig_1,1086704,1087474,-,ptmA,1-771/771,===============,0/0,100.0,97.28,vfdb,NP_282478,(ptmA) flagellin modification protein A [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
58,barcode32,barcode32_contig_1,1087474,1088181,-,ptmB,1-708/708,===============,0/0,100.0,97.32,vfdb,NP_282477,(ptmB) acylneuraminate cytidylyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
59,barcode32,barcode32_contig_1,1097119,1098143,-,pseI,1-1025/1032,===============,0/0,99.32,96.29,vfdb,NP_282463,(pseI) N-acetylneuraminic acid synthetase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
60,barcode32,barcode32_contig_1,1098401,1099538,+,pseA,1-1137/1137,========/======,1/1,100.0,98.95,vfdb,NP_282462,(pseA) pseudaminic acid biosynthesis PseA protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
61,barcode32,barcode32_contig_1,1100853,1101326,-,pseH,1-474/474,===============,0/0,100.0,93.88,vfdb,NP_282459,(pseH) N-acetyltransferase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
62,barcode32,barcode32_contig_1,1101323,1102148,-,pseG,1-825/825,========/======,1/1,100.0,98.91,vfdb,NP_282458,(pseG) UDP-24-diacetamido-246-trideoxy-beta-L-altropyranose hydrolase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
63,barcode32,barcode32_contig_1,1102132,1102831,-,pseF,1-699/699,========/======,1/1,100.0,95.57,vfdb,NP_282457,(pseF) acylneuraminate cytidylyltransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
64,barcode32,barcode32_contig_1,1117591,1118721,-,pseC,1-1131/1131,===============,0/0,100.0,95.14,vfdb,NP_282440,(pseC) C4 aminotransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
65,barcode32,barcode32_contig_1,1118723,1119727,-,pseB,1-1005/1005,===============,0/0,100.0,97.11,vfdb,NP_282439,(pseB) UDP-GlcNAc-specific C46 dehydratase/C5 epimerase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
66,barcode32,barcode32_contig_1,1173617,1173937,-,ciaC,1-321/321,===============,0/0,100.0,96.89,vfdb,YP_002344633,(ciaC) Campylobacter invasion antigen C [CiaC (VF0415)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
67,barcode32,barcode32_contig_1,1231771,1232538,+,fliR,1-768/768,===============,0/0,100.0,99.48,vfdb,NP_282326,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
68,barcode32,barcode32_contig_1,1253600,1254161,+,gmhB,1-561/561,========/======,3/3,99.82,95.38,vfdb,NP_282299,(gmhB) DD-heptose 17-bisphosphate phosphatase [LOS (CVF396)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
69,barcode32,barcode32_contig_1,1254162,1255115,+,hldD,1-954/954,===============,0/0,100.0,96.54,vfdb,NP_282298,(hldD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
70,barcode32,barcode32_contig_1,1255108,1256493,+,hldE,1-1386/1386,========/======,2/2,99.93,94.16,vfdb,NP_282297,(hldE) bifunctional D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
71,barcode32,barcode32_contig_1,1256490,1257050,+,gmhA,1-561/561,===============,0/0,100.0,93.76,vfdb,NP_282296,(gmhA) phosphoheptose isomerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
72,barcode32,barcode32_contig_1,1257811,1258749,-,waaF,1-939/960,========/======,2/6,97.5,93.63,vfdb,NP_282295,(waaF) heptosyltransferase II [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
73,barcode32,barcode32_contig_1,1258808,1259594,+,waaV,1-786/825,========/======,1/1,95.27,91.61,vfdb,NP_282294,(waaV) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
74,barcode32,barcode32_contig_1,1265524,1267055,-,Cj1135,1-1532/1548,===============,0/0,98.97,92.62,vfdb,NP_282283,(Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
75,barcode32,barcode32_contig_1,1267052,1267939,-,htrB,1-888/888,===============,0/0,100.0,97.52,vfdb,NP_282282,(htrB) lipid A biosynthesis lauroyl acyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
76,barcode32,barcode32_contig_1,1267929,1268957,-,waaC,1-1029/1029,========/======,2/2,99.9,97.67,vfdb,NP_282281,(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
77,barcode32,barcode32_contig_1,1284123,1284514,+,cheY,1-393/393,========/======,1/1,99.75,98.98,vfdb,YP_002344511,(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
78,barcode32,barcode32_contig_1,1325135,1325524,-,fliW,1-390/390,===============,0/0,100.0,99.74,vfdb,YP_002344468,(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
79,barcode32,barcode32_contig_1,1373496,1374011,+,flgP,1-516/516,===============,0/0,100.0,98.45,vfdb,YP_002344421,(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
80,barcode32,barcode32_contig_1,1373987,1374436,+,flgQ,1-450/450,===============,0/0,100.0,98.67,vfdb,YP_002344420,(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
81,barcode32,barcode32_contig_1,1374493,1375794,+,flgR,1-1302/1302,===============,0/0,100.0,98.92,vfdb,NP_282174,(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
82,barcode32,barcode32_contig_1,1463411,1464529,-,jlpA,1-1119/1119,===============,0/0,100.0,97.86,vfdb,NP_282133,(jlpA) lipoprotein [JlpA (VF0329)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
83,barcode32,barcode32_contig_1,1520492,1521272,+,pebA,1-780/780,========/======,1/1,100.0,99.36,vfdb,NP_282073,(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
84,barcode32,barcode32_contig_1,1526704,1528537,+,ciaB,1-1833/1833,========/======,3/3,99.95,98.64,vfdb,NP_282066,(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
85,barcode32,barcode32_contig_1,1552448,1554702,+,flaD,1-2253/2253,========/======,2/2,100.0,99.6,vfdb,NP_282040,(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
86,barcode32,barcode32_contig_1,1558582,1560757,+,flhA,1-2175/2175,========/======,1/1,100.0,98.25,vfdb,NP_282036,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
87,barcode32,barcode32_contig_1,1609214,1609948,+,fliP,1-735/735,===============,0/0,100.0,99.18,vfdb,NP_281981,(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
88,barcode32,barcode32_contig_1,1633010,1634029,-,flgS,1-1020/1020,===============,0/0,100.0,98.92,vfdb,YP_002344200,(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
89,barcode32,barcode32_contig_1,1657263,1657925,+,flgA,1-663/663,===============,0/0,100.0,98.34,vfdb,YP_002344176,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
0,barcode33,barcode33_contig_1,22238,24031,+,fliK,1-1797/1797,========/======,1/3,99.83,99.67,vfdb,NP_281263,(fliK) flagellar hook-length control protein FliK [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
1,barcode33,barcode33_contig_1,24085,24969,+,flgD,1-885/885,===============,0/0,100.0,99.89,vfdb,NP_281264,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
2,barcode33,barcode33_contig_1,24973,26610,+,flgE,1-1638/1638,===============,0/0,100.0,99.57,vfdb,NP_281265,(flgE) flagellar hook protein FlgE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
3,barcode33,barcode33_contig_1,35815,36657,-,fliY,1-843/843,===============,0/0,100.0,99.64,vfdb,NP_281274,(fliY) flagellar motor switch protein FliY [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
4,barcode33,barcode33_contig_1,36654,37733,-,fliM,1-1080/1080,===============,0/0,100.0,97.5,vfdb,NP_281275,(fliM) flagellar motor switch protein FliM [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
5,barcode33,barcode33_contig_1,37733,38449,-,fliA,1-717/717,===============,0/0,100.0,93.31,vfdb,NP_281276,(fliA) flagellar biosynthesis sigma factor [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
6,barcode33,barcode33_contig_1,38781,39647,-,flhG,1-867/867,===============,0/0,100.0,98.04,vfdb,NP_281278,(flhG) ATP-binding protein [Flagella (CVF397)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
7,barcode33,barcode33_contig_1,39640,41094,-,flhF,1-1455/1455,========/======,3/4,99.86,99.38,vfdb,NP_281279,(flhF) flagellar biosynthesis regulator FlhF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
8,barcode33,barcode33_contig_1,51211,51782,-,cdtC,1-570/570,========/======,2/2,100.0,98.43,vfdb,NP_281290,(cdtC) cytolethal distending toxin C [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
9,barcode33,barcode33_contig_1,51811,52563,-,cdtB,1-752/798,========/======,1/1,94.24,97.48,vfdb,NP_281291,(cdtB) cytolethal distending toxin B [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
10,barcode33,barcode33_contig_1,52560,53364,-,cdtA,1-807/807,========/======,1/2,99.75,99.13,vfdb,NP_281292,(cdtA) cytolethal distending toxin A [CDT (VF0115)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
11,barcode33,barcode33_contig_1,147712,149096,+,fliI,1-1386/1386,========/======,1/1,99.93,96.9,vfdb,NP_281405,(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
12,barcode33,barcode33_contig_1,191022,192561,+,eptC,1-1539/1539,========/======,1/1,100.0,99.81,vfdb,YP_002343698,(eptC) phosphoethanolamine transferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
13,barcode33,barcode33_contig_1,216541,217062,-,cheW,1-522/522,===============,0/0,100.0,100.0,vfdb,YP_002343724,(cheW) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
14,barcode33,barcode33_contig_1,217067,219377,-,cheA,1-2310/2310,========/======,3/3,99.96,99.18,vfdb,YP_002343725,(cheA) chemotaxis histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
15,barcode33,barcode33_contig_1,219381,220337,-,cheV,1-957/957,===============,0/0,100.0,99.58,vfdb,YP_002343726,(cheV) chemotaxis protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
16,barcode33,barcode33_contig_1,250116,251799,+,fliF,1-1683/1683,========/======,1/1,100.0,98.16,vfdb,NP_281509,(fliF) flagellar M-ring protein FliF [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
17,barcode33,barcode33_contig_1,251799,252828,+,fliG,1-1029/1029,========/======,1/1,100.0,98.93,vfdb,NP_281510,(fliG) flagellar motor switch protein G [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
18,barcode33,barcode33_contig_1,252836,253666,+,fliH,1-831/831,===============,0/0,100.0,98.56,vfdb,NP_281511,(fliH) flagellar assembly protein H [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
19,barcode33,barcode33_contig_1,264763,265851,+,flhB,1-1089/1089,===============,0/0,100.0,99.36,vfdb,NP_281526,(flhB) flagellar biosynthetic protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
20,barcode33,barcode33_contig_1,265857,266600,-,motB,1-744/744,===============,0/0,100.0,98.12,vfdb,NP_281527,(motB) flagellar motor protein MotB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
21,barcode33,barcode33_contig_1,266603,267381,-,motA,1-777/777,========/======,2/2,100.0,96.79,vfdb,NP_281528,(motA) flagellar motor protein MotA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
22,barcode33,barcode33_contig_1,282924,283231,+,fliN,1-309/309,========/======,1/1,99.68,98.06,vfdb,NP_281542,(fliN) flagellar motor switch protein FliN [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
23,barcode33,barcode33_contig_1,441235,441531,-,fliE,1-297/297,===============,0/0,100.0,98.65,vfdb,NP_281710,(fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
24,barcode33,barcode33_contig_1,441538,442032,-,flgC,1-495/495,===============,0/0,100.0,98.59,vfdb,NP_281711,(flgC) flagellar basal body rod protein FlgC [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
25,barcode33,barcode33_contig_1,442042,442473,-,flgB,1-432/432,===============,0/0,100.0,96.76,vfdb,NP_281712,(flgB) flagellar basal body rod protein FlgB [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
26,barcode33,barcode33_contig_1,462252,462618,+,flaG,1-366/366,========/======,1/1,100.0,98.91,vfdb,NP_281731,(flaG) flagellar protein FlaG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
27,barcode33,barcode33_contig_1,462621,464550,+,fliD,1-1929/1929,========/======,1/1,100.0,97.93,vfdb,NP_281732,(fliD) flagellar capping protein FliD [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
28,barcode33,barcode33_contig_1,464562,464947,+,fliS,1-387/387,========/======,1/1,99.74,99.48,vfdb,NP_281733,(fliS) flagellar protein FliS [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
29,barcode33,barcode33_contig_1,572160,573409,+,rpoN,1-1251/1251,========/======,3/3,99.84,98.48,vfdb,YP_002344093,(rpoN) RNA polymerase factor sigma-54 [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
30,barcode33,barcode33_contig_1,589128,589826,-,flgH,1-699/699,===============,0/0,100.0,98.43,vfdb,NP_281859,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
31,barcode33,barcode33_contig_1,603229,604041,+,flgF,1-813/813,===============,0/0,100.0,99.14,vfdb,NP_281869,(flgF) flagellar basal-body rod protein [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
32,barcode33,barcode33_contig_1,604070,604861,+,flgG,1-792/792,===============,0/0,100.0,98.99,vfdb,NP_281870,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
33,barcode33,barcode33_contig_1,624253,625002,-,flaC,1-750/750,===============,0/0,100.0,98.8,vfdb,NP_281892,(flaC) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
34,barcode33,barcode33_contig_1,652821,653483,-,flgA,1-663/663,===============,0/0,100.0,98.19,vfdb,YP_002344176,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
35,barcode33,barcode33_contig_1,676720,677739,+,flgS,1-1020/1020,===============,0/0,100.0,98.92,vfdb,YP_002344200,(flgS) signal transduction histidine kinase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
36,barcode33,barcode33_contig_1,700805,701539,-,fliP,1-735/735,===============,0/0,100.0,99.18,vfdb,NP_281981,(fliP) flagellar biosynthesis protein FliP [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
37,barcode33,barcode33_contig_1,749999,752173,-,flhA,1-2175/2175,===============,0/0,100.0,98.3,vfdb,NP_282036,(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
38,barcode33,barcode33_contig_1,756053,758305,-,flaD,1-2253/2253,===============,0/0,100.0,99.69,vfdb,NP_282040,(flaD) flagellin [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
39,barcode33,barcode33_contig_1,782215,784049,-,ciaB,1-1833/1833,========/======,4/4,99.95,98.58,vfdb,NP_282066,(ciaB) invasion antigen CiaB [CiaB (VF0324)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
40,barcode33,barcode33_contig_1,789481,790262,-,pebA,1-780/780,========/======,2/2,100.0,99.23,vfdb,NP_282073,(pebA) bifunctional adhesin/ABC transporter aspartate/glutamate-binding protein [PEB1 (VF0327)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
41,barcode33,barcode33_contig_1,846219,847337,+,jlpA,1-1119/1119,===============,0/0,100.0,97.86,vfdb,NP_282133,(jlpA) lipoprotein [JlpA (VF0329)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
42,barcode33,barcode33_contig_1,934965,936266,-,flgR,1-1302/1302,===============,0/0,100.0,98.85,vfdb,NP_282174,(flgR) sigma-54 associated transcriptional activator [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
43,barcode33,barcode33_contig_1,936323,936773,-,flgQ,1-450/450,========/======,1/1,100.0,98.67,vfdb,YP_002344420,(flgQ) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
44,barcode33,barcode33_contig_1,936749,937264,-,flgP,1-516/516,===============,0/0,100.0,98.45,vfdb,YP_002344421,(flgP) required for flagellar motility [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
45,barcode33,barcode33_contig_1,985246,985635,+,fliW,1-390/390,===============,0/0,100.0,99.74,vfdb,YP_002344468,(fliW) flagellar assembly protein FliW [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
46,barcode33,barcode33_contig_1,1026266,1026657,-,cheY,1-393/393,========/======,1/1,99.75,98.98,vfdb,YP_002344511,(cheY) chemotaxis regulatory protein [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
47,barcode33,barcode33_contig_1,1041823,1042850,+,waaC,1-1029/1029,========/======,1/1,99.9,97.77,vfdb,NP_282281,(waaC) heptosyltransferase I [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
48,barcode33,barcode33_contig_1,1042840,1043727,+,htrB,1-888/888,===============,0/0,100.0,97.52,vfdb,NP_282282,(htrB) lipid A biosynthesis lauroyl acyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
49,barcode33,barcode33_contig_1,1043724,1045255,+,Cj1135,1-1532/1548,===============,0/0,98.97,92.49,vfdb,NP_282283,(Cj1135) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
50,barcode33,barcode33_contig_1,1051187,1051972,-,waaV,1-786/825,===============,0/0,95.27,91.73,vfdb,NP_282294,(waaV) glucosyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
51,barcode33,barcode33_contig_1,1052033,1052971,+,waaF,2-939/960,========/======,3/7,97.4,93.52,vfdb,NP_282295,(waaF) heptosyltransferase II [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
52,barcode33,barcode33_contig_1,1053734,1054294,-,gmhA,1-561/561,===============,0/0,100.0,93.76,vfdb,NP_282296,(gmhA) phosphoheptose isomerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
53,barcode33,barcode33_contig_1,1054291,1055676,-,hldE,1-1386/1386,===============,0/0,100.0,94.23,vfdb,NP_282297,(hldE) bifunctional D-beta-D-heptose 7-phosphate kinase/D-beta-D-heptose 1-phosphate adenylyltransferase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
54,barcode33,barcode33_contig_1,1055669,1056622,-,hldD,1-954/954,===============,0/0,100.0,96.54,vfdb,NP_282298,(hldD) ADP-glyceromanno-heptose 6-epimerase [LOS (VF0326)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
55,barcode33,barcode33_contig_1,1056623,1057183,-,gmhB,1-561/561,========/======,2/2,99.82,95.55,vfdb,NP_282299,(gmhB) DD-heptose 17-bisphosphate phosphatase [LOS (CVF396)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
56,barcode33,barcode33_contig_1,1078253,1079020,-,fliR,1-768/768,===============,0/0,100.0,99.48,vfdb,NP_282326,(fliR) flagellar biosynthetic protein FliR [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
57,barcode33,barcode33_contig_1,1136860,1137180,+,ciaC,1-321/321,===============,0/0,100.0,96.89,vfdb,YP_002344633,(ciaC) Campylobacter invasion antigen C [CiaC (VF0415)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
58,barcode33,barcode33_contig_1,1191077,1192081,+,pseB,1-1005/1005,===============,0/0,100.0,97.11,vfdb,NP_282439,(pseB) UDP-GlcNAc-specific C46 dehydratase/C5 epimerase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
59,barcode33,barcode33_contig_1,1192083,1193213,+,pseC,1-1131/1131,===============,0/0,100.0,94.96,vfdb,NP_282440,(pseC) C4 aminotransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
60,barcode33,barcode33_contig_1,1207984,1208683,+,pseF,1-699/699,========/======,1/1,100.0,95.71,vfdb,NP_282457,(pseF) acylneuraminate cytidylyltransferase [Pse5Ac7Ac Pse5Ac7Am Pse8OAc Pse5Am7AcGlnAc (AI151)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
61,barcode33,barcode33_contig_1,1208667,1209491,+,pseG,1-825/825,===============,0/0,100.0,99.03,vfdb,NP_282458,(pseG) UDP-24-diacetamido-246-trideoxy-beta-L-altropyranose hydrolase [Flagella (VF0114)] [Campylobacter jejuni subsp. jejuni NCTC 11168],
